data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2020-12-31,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Pfizer/BioNTech,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Pfizer/BioNTech,CAM,20-29,76,27,49,70,6,0,0,76,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,30-39,189,92,97,170,19,0,0,189,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,40-49,212,102,110,198,14,0,0,212,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,50-59,270,156,114,242,28,0,0,270,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,60-69,172,129,43,151,21,0,0,172,0,ITF,ITF3,15,Campania
2021-01-01,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Pfizer/BioNTech,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Pfizer/BioNTech,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Pfizer/BioNTech,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-01,Pfizer/BioNTech,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Pfizer/BioNTech,CAM,16-19,1,0,1,1,0,0,0,1,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,20-29,277,116,161,238,39,0,0,277,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,30-39,635,323,312,531,104,0,0,635,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,40-49,790,359,431,693,97,0,0,790,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,50-59,1023,540,483,898,125,0,0,1023,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,60-69,910,595,315,776,134,0,0,910,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,70-79,36,28,8,28,8,0,0,36,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,80-89,1,1,0,1,0,0,0,1,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,90+,1,1,0,1,0,0,0,1,0,ITF,ITF3,15,Campania
2021-01-02,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,CAM,20-29,263,92,171,208,55,0,0,263,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,30-39,612,301,311,489,123,0,0,612,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,40-49,719,300,419,581,138,0,0,719,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,50-59,1067,511,556,899,168,0,0,1067,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,60-69,1126,762,364,972,154,0,0,1126,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,70-79,48,42,6,41,7,0,0,48,0,ITF,ITF3,15,Campania
2021-01-03,Pfizer/BioNTech,CAM,80-89,1,1,0,1,0,0,0,1,0,ITF,ITF3,15,Campania
2021-01-03,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Pfizer/BioNTech,CAM,16-19,1,0,1,0,1,0,0,1,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,20-29,442,159,283,361,81,0,0,442,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,30-39,955,437,518,796,159,0,0,955,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,40-49,1135,489,646,964,171,0,0,1135,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,50-59,1759,853,906,1462,297,0,0,1759,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,60-69,1476,969,507,1216,260,0,0,1476,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,70-79,54,53,1,49,5,0,0,54,0,ITF,ITF3,15,Campania
2021-01-04,Pfizer/BioNTech,CAM,80-89,1,1,0,0,1,0,0,1,0,ITF,ITF3,15,Campania
2021-01-04,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Pfizer/BioNTech,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Pfizer/BioNTech,CAM,16-19,1,1,0,1,0,0,0,1,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,20-29,574,221,353,477,97,0,0,574,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,30-39,1189,572,617,987,200,2,0,1189,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,40-49,1406,621,785,1157,247,2,0,1406,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,50-59,2196,1051,1145,1785,406,5,0,2196,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,60-69,1721,1094,627,1359,342,20,0,1721,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,70-79,97,69,28,43,25,29,0,97,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,80-89,33,7,26,2,3,28,0,33,0,ITF,ITF3,15,Campania
2021-01-05,Pfizer/BioNTech,CAM,90+,23,5,18,2,1,20,0,23,0,ITF,ITF3,15,Campania
2021-01-05,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Pfizer/BioNTech,CAM,16-19,2,2,0,1,1,0,0,2,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,20-29,687,256,431,538,140,9,0,687,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,30-39,1232,549,683,961,261,10,0,1232,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,40-49,1363,593,770,1022,328,13,0,1363,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,50-59,2029,942,1087,1541,458,30,0,2029,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,60-69,2017,1252,765,1645,340,32,0,2017,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,70-79,168,108,60,68,38,62,0,168,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,80-89,96,33,63,4,4,88,0,96,0,ITF,ITF3,15,Campania
2021-01-06,Pfizer/BioNTech,CAM,90+,58,13,45,0,2,56,0,58,0,ITF,ITF3,15,Campania
2021-01-06,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Pfizer/BioNTech,CAM,16-19,5,3,2,5,0,0,0,5,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,20-29,562,207,355,424,138,0,0,562,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,30-39,1477,658,819,1059,418,0,0,1477,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,40-49,1709,647,1062,1248,458,3,0,1709,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,50-59,2604,1155,1449,1884,701,19,0,2604,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,60-69,2110,1271,839,1589,495,26,0,2110,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,70-79,202,157,45,89,37,76,0,202,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,80-89,148,49,99,10,13,125,0,148,0,ITF,ITF3,15,Campania
2021-01-07,Pfizer/BioNTech,CAM,90+,87,15,72,1,3,83,0,87,0,ITF,ITF3,15,Campania
2021-01-07,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Pfizer/BioNTech,CAM,16-19,8,1,7,4,4,0,0,8,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,20-29,1015,424,591,673,341,1,0,1015,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,30-39,1773,827,946,1150,623,0,0,1773,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,40-49,2258,945,1313,1393,860,5,0,2258,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,50-59,2780,1238,1542,1805,965,10,0,2780,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,60-69,2226,1326,900,1577,628,21,0,2226,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,70-79,227,163,64,102,86,39,0,227,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,80-89,107,34,73,9,19,79,0,107,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,90+,59,10,49,0,2,57,0,59,0,ITF,ITF3,15,Campania
2021-01-08,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Pfizer/BioNTech,CAM,16-19,8,4,4,4,4,0,0,8,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,20-29,1008,362,646,684,324,0,0,1008,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,30-39,1962,893,1069,1245,717,0,0,1962,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,40-49,2087,875,1212,1213,866,8,0,2087,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,50-59,2719,1174,1545,1718,977,24,0,2719,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,60-69,2303,1433,870,1722,541,40,0,2303,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,70-79,285,221,64,157,85,43,0,285,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,80-89,130,48,82,14,21,95,0,130,0,ITF,ITF3,15,Campania
2021-01-09,Pfizer/BioNTech,CAM,90+,61,13,48,1,1,59,0,61,0,ITF,ITF3,15,Campania
2021-01-09,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Pfizer/BioNTech,CAM,16-19,4,3,1,1,3,0,0,4,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,20-29,866,341,525,565,301,0,0,866,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,30-39,1739,737,1002,1092,647,0,0,1739,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,40-49,1624,647,977,998,625,1,0,1624,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,50-59,2037,875,1162,1237,800,0,0,2037,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,60-69,1562,937,625,1142,417,3,0,1562,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,70-79,231,174,57,138,79,14,0,231,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,80-89,65,17,48,7,14,44,0,65,0,ITF,ITF3,15,Campania
2021-01-10,Pfizer/BioNTech,CAM,90+,38,8,30,0,3,35,0,38,0,ITF,ITF3,15,Campania
2021-01-10,Moderna,CAM,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,CAM,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Pfizer/BioNTech,CAM,16-19,4,2,2,3,1,0,0,4,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,20-29,287,117,170,171,114,2,0,287,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,30-39,591,237,354,380,197,14,0,591,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,40-49,736,289,447,396,318,22,0,736,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,50-59,1166,486,680,687,458,21,0,1166,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,60-69,985,590,395,670,294,21,0,985,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,70-79,145,109,36,72,38,35,0,145,0,ITF,ITF3,15,Campania
2021-01-11,Pfizer/BioNTech,CAM,80-89,90,26,64,2,8,80,0,90,0,ITF,ITF3,15,Campania
