data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose
2021-01-16,Pfizer/BioNTech,SAR,50-59,492,142,350,432,60,0,0,492,0
2021-01-16,Pfizer/BioNTech,SAR,60-69,404,152,252,374,30,0,0,404,0
2021-01-16,Pfizer/BioNTech,SAR,70-79,20,16,4,17,3,0,0,20,0
2021-01-16,Pfizer/BioNTech,SAR,80-89,3,3,0,2,1,0,0,3,0
2021-01-16,Pfizer/BioNTech,SIC,16-19,21,6,15,8,13,0,0,21,0
2021-01-16,Pfizer/BioNTech,SIC,20-29,554,198,356,163,391,0,0,554,0
2021-01-16,Pfizer/BioNTech,SIC,30-39,381,167,214,230,150,1,0,381,0
2021-01-16,Pfizer/BioNTech,SIC,40-49,515,213,302,296,219,0,0,515,0
2021-01-16,Pfizer/BioNTech,SIC,50-59,513,210,303,305,200,8,0,513,0
2021-01-16,Pfizer/BioNTech,SIC,60-69,380,203,177,274,86,20,0,380,0
2021-01-16,Pfizer/BioNTech,SIC,70-79,121,85,36,59,33,29,0,121,0
2021-01-16,Pfizer/BioNTech,SIC,80-89,95,38,57,5,6,84,0,95,0
2021-01-16,Pfizer/BioNTech,SIC,90+,61,20,41,3,0,58,0,61,0
2021-01-16,Pfizer/BioNTech,TOS,16-19,4,4,0,1,0,3,0,4,0
2021-01-16,Pfizer/BioNTech,TOS,20-29,582,179,403,474,90,18,0,582,0
2021-01-16,Pfizer/BioNTech,TOS,30-39,482,155,327,377,93,12,0,482,0
2021-01-16,Pfizer/BioNTech,TOS,40-49,625,176,449,482,120,23,0,625,0
2021-01-16,Pfizer/BioNTech,TOS,50-59,866,251,615,679,167,20,0,866,0
2021-01-16,Pfizer/BioNTech,TOS,60-69,503,198,305,429,59,15,0,503,0
2021-01-16,Pfizer/BioNTech,TOS,70-79,72,52,20,44,8,20,0,72,0
2021-01-16,Pfizer/BioNTech,TOS,80-89,54,17,37,6,0,48,0,54,0
2021-01-16,Pfizer/BioNTech,TOS,90+,59,5,54,1,0,58,0,59,0
2021-01-16,Pfizer/BioNTech,UMB,20-29,13,4,9,12,1,0,0,13,0
2021-01-16,Pfizer/BioNTech,UMB,30-39,27,9,18,26,1,0,0,27,0
2021-01-16,Pfizer/BioNTech,UMB,40-49,25,10,15,24,1,0,0,25,0
2021-01-16,Pfizer/BioNTech,UMB,50-59,43,13,30,37,5,1,0,43,0
2021-01-16,Pfizer/BioNTech,UMB,60-69,14,6,8,9,2,3,0,14,0
2021-01-16,Pfizer/BioNTech,UMB,70-79,1,0,1,0,0,1,0,1,0
2021-01-16,Pfizer/BioNTech,UMB,80-89,11,4,7,0,0,11,0,11,0
2021-01-16,Pfizer/BioNTech,UMB,90+,8,2,6,0,0,8,0,8,0
2021-01-16,Pfizer/BioNTech,VDA,16-19,1,0,1,0,1,0,0,1,0
2021-01-16,Pfizer/BioNTech,VDA,20-29,64,12,52,0,64,0,0,64,0
2021-01-16,Pfizer/BioNTech,VDA,30-39,23,11,12,0,23,0,0,23,0
2021-01-16,Pfizer/BioNTech,VDA,40-49,21,8,13,0,21,0,0,21,0
2021-01-16,Pfizer/BioNTech,VDA,50-59,36,11,25,0,36,0,0,36,0
2021-01-16,Pfizer/BioNTech,VDA,60-69,11,6,5,0,11,0,0,11,0
2021-01-16,Pfizer/BioNTech,VDA,70-79,2,1,1,0,2,0,0,2,0
2021-01-16,Pfizer/BioNTech,VDA,80-89,5,0,5,0,5,0,0,5,0
2021-01-16,Pfizer/BioNTech,VDA,90+,47,20,27,0,47,0,0,47,0
2021-01-16,Pfizer/BioNTech,VEN,16-19,32,14,18,2,27,3,0,32,0
2021-01-16,Pfizer/BioNTech,VEN,20-29,584,197,387,362,204,18,0,584,0
2021-01-16,Pfizer/BioNTech,VEN,30-39,615,203,412,410,183,22,0,615,0
2021-01-16,Pfizer/BioNTech,VEN,40-49,944,256,688,634,268,42,0,944,0
2021-01-16,Pfizer/BioNTech,VEN,50-59,1229,361,868,818,350,61,0,1229,0
2021-01-16,Pfizer/BioNTech,VEN,60-69,501,273,228,309,138,54,0,501,0
2021-01-16,Pfizer/BioNTech,VEN,70-79,209,128,81,58,37,114,0,209,0
2021-01-16,Pfizer/BioNTech,VEN,80-89,191,52,139,4,9,178,0,191,0
2021-01-16,Pfizer/BioNTech,VEN,90+,149,21,128,0,1,148,0,149,0
2021-01-17,Moderna,CAM,40-49,1,0,1,1,0,0,0,1,0
2021-01-17,Moderna,CAM,50-59,2,1,1,0,2,0,0,2,0
2021-01-17,Moderna,CAM,60-69,2,0,2,1,0,1,0,2,0
2021-01-17,Moderna,CAM,70-79,9,3,6,1,3,5,0,9,0
2021-01-17,Moderna,CAM,80-89,5,3,2,0,0,5,0,5,0
2021-01-17,Moderna,CAM,90+,1,0,1,0,0,1,0,1,0
2021-01-17,Moderna,MAR,90+,1,0,1,0,0,1,0,1,0
2021-01-17,Moderna,TOS,40-49,1,0,1,1,0,0,0,1,0
2021-01-17,Moderna,VDA,50-59,1,0,1,0,1,0,0,1,0
2021-01-17,Moderna,VDA,70-79,3,2,1,0,3,0,0,3,0
2021-01-17,Moderna,VDA,80-89,13,3,10,0,13,0,0,13,0
2021-01-17,Moderna,VDA,90+,4,0,4,0,4,0,0,4,0
2021-01-17,Pfizer/BioNTech,ABR,20-29,19,6,13,6,13,0,0,19,0
2021-01-17,Pfizer/BioNTech,ABR,30-39,33,11,22,29,4,0,0,33,0
2021-01-17,Pfizer/BioNTech,ABR,40-49,35,5,30,26,9,0,0,35,0
2021-01-17,Pfizer/BioNTech,ABR,50-59,53,17,36,37,16,0,0,53,0
2021-01-17,Pfizer/BioNTech,ABR,60-69,39,14,25,30,9,0,0,39,0
2021-01-17,Pfizer/BioNTech,ABR,70-79,6,5,1,6,0,0,0,6,0
2021-01-17,Pfizer/BioNTech,ABR,80-89,1,1,0,1,0,0,0,1,0
2021-01-17,Pfizer/BioNTech,ABR,90+,1,0,1,1,0,0,0,1,0
2021-01-17,Pfizer/BioNTech,BAS,20-29,35,18,17,9,25,1,0,35,0
2021-01-17,Pfizer/BioNTech,BAS,30-39,77,27,50,44,33,0,0,77,0
2021-01-17,Pfizer/BioNTech,BAS,40-49,49,16,33,13,35,1,0,49,0
2021-01-17,Pfizer/BioNTech,BAS,50-59,55,20,35,13,42,0,0,55,0
2021-01-17,Pfizer/BioNTech,BAS,60-69,51,24,27,9,36,6,0,51,0
2021-01-17,Pfizer/BioNTech,BAS,70-79,14,7,7,3,2,9,0,14,0
2021-01-17,Pfizer/BioNTech,BAS,80-89,22,12,10,2,3,17,0,22,0
2021-01-17,Pfizer/BioNTech,BAS,90+,19,6,13,0,0,19,0,19,0
2021-01-17,Pfizer/BioNTech,CAL,16-19,2,0,2,2,0,0,0,2,0
2021-01-17,Pfizer/BioNTech,CAL,20-29,35,12,23,30,5,0,0,28,7
2021-01-17,Pfizer/BioNTech,CAL,30-39,50,25,25,35,15,0,0,44,6
2021-01-17,Pfizer/BioNTech,CAL,40-49,69,34,35,41,28,0,0,61,8
2021-01-17,Pfizer/BioNTech,CAL,50-59,114,58,56,62,52,0,0,104,10
2021-01-17,Pfizer/BioNTech,CAL,60-69,82,51,31,57,21,4,0,77,5
2021-01-17,Pfizer/BioNTech,CAL,70-79,11,7,4,7,0,4,0,11,0
2021-01-17,Pfizer/BioNTech,CAL,80-89,24,7,17,1,0,23,0,24,0
2021-01-17,Pfizer/BioNTech,CAL,90+,11,4,7,0,0,11,0,11,0
2021-01-17,Pfizer/BioNTech,CAM,20-29,200,74,126,175,20,5,0,200,0
2021-01-17,Pfizer/BioNTech,CAM,30-39,186,90,96,108,71,7,0,186,0
2021-01-17,Pfizer/BioNTech,CAM,40-49,208,90,118,132,64,12,0,208,0
2021-01-17,Pfizer/BioNTech,CAM,50-59,232,121,111,142,72,18,0,232,0
2021-01-17,Pfizer/BioNTech,CAM,60-69,186,120,66,144,27,15,0,186,0
2021-01-17,Pfizer/BioNTech,CAM,70-79,50,30,20,13,12,25,0,50,0
2021-01-17,Pfizer/BioNTech,CAM,80-89,54,16,38,1,6,47,0,54,0
2021-01-17,Pfizer/BioNTech,CAM,90+,18,3,15,0,0,18,0,18,0
2021-01-17,Pfizer/BioNTech,EMR,16-19,2,1,1,2,0,0,0,2,0
2021-01-17,Pfizer/BioNTech,EMR,20-29,383,121,262,267,116,0,0,343,40
2021-01-17,Pfizer/BioNTech,EMR,30-39,348,112,236,248,100,0,0,310,38
2021-01-17,Pfizer/BioNTech,EMR,40-49,462,127,335,295,163,4,0,425,37
2021-01-17,Pfizer/BioNTech,EMR,50-59,558,136,422,322,230,6,0,486,72
2021-01-17,Pfizer/BioNTech,EMR,60-69,404,172,232,217,177,10,0,346,58
2021-01-17,Pfizer/BioNTech,EMR,70-79,127,79,48,32,81,14,0,124,3
2021-01-17,Pfizer/BioNTech,EMR,80-89,121,42,79,5,79,37,0,121,0
2021-01-17,Pfizer/BioNTech,EMR,90+,107,16,91,0,65,42,0,107,0
2021-01-17,Pfizer/BioNTech,FVG,20-29,227,59,168,183,44,0,0,227,0
2021-01-17,Pfizer/BioNTech,FVG,30-39,200,53,147,110,89,1,0,200,0
2021-01-17,Pfizer/BioNTech,FVG,40-49,249,66,183,121,127,1,0,249,0
2021-01-17,Pfizer/BioNTech,FVG,50-59,328,81,247,146,167,15,0,328,0
2021-01-17,Pfizer/BioNTech,FVG,60-69,214,104,110,94,83,37,0,214,0
2021-01-17,Pfizer/BioNTech,FVG,70-79,129,64,65,16,40,73,0,129,0
2021-01-17,Pfizer/BioNTech,FVG,80-89,208,72,136,3,8,197,0,208,0
2021-01-17,Pfizer/BioNTech,FVG,90+,163,23,140,0,1,162,0,163,0
2021-01-17,Pfizer/BioNTech,LAZ,16-19,3,3,0,3,0,0,0,3,0
2021-01-17,Pfizer/BioNTech,LAZ,20-29,868,238,630,821,46,1,0,868,0
2021-01-17,Pfizer/BioNTech,LAZ,30-39,614,248,366,508,102,4,0,614,0
2021-01-17,Pfizer/BioNTech,LAZ,40-49,607,222,385,478,124,5,0,607,0
2021-01-17,Pfizer/BioNTech,LAZ,50-59,697,266,431,500,166,31,0,697,0
2021-01-17,Pfizer/BioNTech,LAZ,60-69,497,239,258,391,89,17,0,497,0
2021-01-17,Pfizer/BioNTech,LAZ,70-79,149,110,39,94,32,23,0,149,0
2021-01-17,Pfizer/BioNTech,LAZ,80-89,823,394,429,16,45,51,711,823,0
2021-01-17,Pfizer/BioNTech,LAZ,90+,154,53,101,2,9,44,99,154,0
2021-01-17,Pfizer/BioNTech,LIG,16-19,3,1,2,0,3,0,0,3,0
2021-01-17,Pfizer/BioNTech,LIG,20-29,67,40,27,16,44,7,0,67,0
2021-01-17,Pfizer/BioNTech,LIG,30-39,74,32,42,20,46,8,0,74,0
2021-01-17,Pfizer/BioNTech,LIG,40-49,87,26,61,31,51,5,0,87,0
2021-01-17,Pfizer/BioNTech,LIG,50-59,105,40,65,43,55,7,0,105,0
2021-01-17,Pfizer/BioNTech,LIG,60-69,82,56,26,32,50,0,0,82,0
2021-01-17,Pfizer/BioNTech,LIG,70-79,38,31,7,8,25,5,0,38,0
2021-01-17,Pfizer/BioNTech,LIG,80-89,35,13,22,0,3,32,0,35,0
2021-01-17,Pfizer/BioNTech,LIG,90+,17,3,14,0,0,17,0,17,0
2021-01-17,Pfizer/BioNTech,LOM,16-19,32,16,16,0,32,0,0,32,0
2021-01-17,Pfizer/BioNTech,LOM,20-29,1522,431,1091,18,1504,0,0,1522,0
2021-01-17,Pfizer/BioNTech,LOM,30-39,1053,445,608,28,1025,0,0,1053,0
2021-01-17,Pfizer/BioNTech,LOM,40-49,1346,485,861,65,1281,0,0,1346,0
2021-01-17,Pfizer/BioNTech,LOM,50-59,1788,661,1127,82,1706,0,0,1788,0
2021-01-17,Pfizer/BioNTech,LOM,60-69,1104,630,474,40,1064,0,0,1104,0
2021-01-17,Pfizer/BioNTech,LOM,70-79,423,272,151,2,421,0,0,423,0
2021-01-17,Pfizer/BioNTech,LOM,80-89,112,41,71,0,112,0,0,112,0
2021-01-17,Pfizer/BioNTech,LOM,90+,90,11,79,0,90,0,0,90,0
2021-01-17,Pfizer/BioNTech,MAR,16-19,8,2,6,1,7,0,0,8,0
2021-01-17,Pfizer/BioNTech,MAR,20-29,214,75,139,178,36,0,0,214,0
2021-01-17,Pfizer/BioNTech,MAR,30-39,217,81,136,171,46,0,0,217,0
2021-01-17,Pfizer/BioNTech,MAR,40-49,276,88,188,185,91,0,0,276,0
2021-01-17,Pfizer/BioNTech,MAR,50-59,289,85,204,179,110,0,0,289,0
2021-01-17,Pfizer/BioNTech,MAR,60-69,251,133,118,184,65,2,0,251,0
2021-01-17,Pfizer/BioNTech,MAR,70-79,63,52,11,48,14,1,0,63,0
2021-01-17,Pfizer/BioNTech,MAR,80-89,31,10,21,9,4,18,0,31,0
2021-01-17,Pfizer/BioNTech,MAR,90+,25,0,25,0,1,24,0,25,0
2021-01-17,Pfizer/BioNTech,MOL,20-29,1,0,1,1,0,0,0,1,0
2021-01-17,Pfizer/BioNTech,MOL,30-39,10,3,7,10,0,0,0,10,0
2021-01-17,Pfizer/BioNTech,MOL,40-49,12,6,6,12,0,0,0,12,0
2021-01-17,Pfizer/BioNTech,MOL,50-59,25,13,12,25,0,0,0,25,0
2021-01-17,Pfizer/BioNTech,MOL,60-69,29,15,14,29,0,0,0,29,0
2021-01-17,Pfizer/BioNTech,MOL,70-79,1,1,0,1,0,0,0,1,0
2021-01-17,Pfizer/BioNTech,PAB,20-29,15,4,11,4,11,0,0,15,0
2021-01-17,Pfizer/BioNTech,PAB,30-39,30,15,15,7,23,0,0,30,0
2021-01-17,Pfizer/BioNTech,PAB,40-49,52,23,29,7,45,0,0,52,0
2021-01-17,Pfizer/BioNTech,PAB,50-59,89,39,50,16,73,0,0,89,0
2021-01-17,Pfizer/BioNTech,PAB,60-69,77,50,27,13,64,0,0,77,0
2021-01-17,Pfizer/BioNTech,PAB,70-79,49,30,19,2,47,0,0,49,0
2021-01-17,Pfizer/BioNTech,PAB,80-89,1623,738,885,1,533,4,1085,1623,0
2021-01-17,Pfizer/BioNTech,PAB,90+,341,127,214,0,106,0,235,341,0
2021-01-17,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0
2021-01-17,Pfizer/BioNTech,PAT,20-29,2,2,0,0,2,0,0,2,0
2021-01-17,Pfizer/BioNTech,PAT,30-39,6,5,1,1,5,0,0,6,0
2021-01-17,Pfizer/BioNTech,PAT,40-49,10,6,4,0,10,0,0,10,0
2021-01-17,Pfizer/BioNTech,PAT,50-59,96,67,29,0,96,0,0,96,0
2021-01-17,Pfizer/BioNTech,PAT,60-69,112,92,20,1,111,0,0,112,0
2021-01-17,Pfizer/BioNTech,PAT,70-79,24,22,2,0,24,0,0,24,0
2021-01-17,Pfizer/BioNTech,PAT,80-89,1,1,0,0,1,0,0,1,0
2021-01-17,Pfizer/BioNTech,PAT,90+,0,0,0,0,0,0,0,0,0
2021-01-17,Pfizer/BioNTech,PIE,16-19,4,0,4,3,1,0,0,4,0
2021-01-17,Pfizer/BioNTech,PIE,20-29,318,102,216,277,40,1,0,318,0
2021-01-17,Pfizer/BioNTech,PIE,30-39,428,158,270,355,73,0,0,428,0
2021-01-17,Pfizer/BioNTech,PIE,40-49,584,158,426,460,120,4,0,584,0
2021-01-17,Pfizer/BioNTech,PIE,50-59,804,237,567,591,199,14,0,804,0
2021-01-17,Pfizer/BioNTech,PIE,60-69,454,215,239,306,97,51,0,454,0
2021-01-17,Pfizer/BioNTech,PIE,70-79,254,142,112,67,48,139,0,254,0
2021-01-17,Pfizer/BioNTech,PIE,80-89,345,95,250,15,15,315,0,345,0
2021-01-17,Pfizer/BioNTech,PIE,90+,315,58,257,4,0,311,0,315,0
2021-01-17,Pfizer/BioNTech,PUG,20-29,176,64,112,152,23,1,0,176,0
2021-01-17,Pfizer/BioNTech,PUG,30-39,164,80,84,121,42,1,0,164,0
2021-01-17,Pfizer/BioNTech,PUG,40-49,221,103,118,159,56,6,0,221,0
2021-01-17,Pfizer/BioNTech,PUG,50-59,265,123,142,174,79,12,0,265,0
2021-01-17,Pfizer/BioNTech,PUG,60-69,204,134,70,144,38,22,0,204,0
2021-01-17,Pfizer/BioNTech,PUG,70-79,58,29,29,9,18,31,0,58,0
2021-01-17,Pfizer/BioNTech,PUG,80-89,103,27,76,1,24,78,0,103,0
2021-01-17,Pfizer/BioNTech,PUG,90+,89,20,69,0,16,73,0,89,0
2021-01-17,Pfizer/BioNTech,SAR,20-29,34,9,25,28,6,0,0,34,0
2021-01-17,Pfizer/BioNTech,SAR,30-39,82,29,53,67,15,0,0,82,0
2021-01-17,Pfizer/BioNTech,SAR,40-49,184,46,138,147,37,0,0,184,0
2021-01-17,Pfizer/BioNTech,SAR,50-59,300,90,210,259,41,0,0,300,0
2021-01-17,Pfizer/BioNTech,SAR,60-69,249,96,153,231,18,0,0,249,0
2021-01-17,Pfizer/BioNTech,SAR,70-79,10,7,3,7,3,0,0,10,0
2021-01-17,Pfizer/BioNTech,SIC,16-19,3,0,3,2,1,0,0,3,0
2021-01-17,Pfizer/BioNTech,SIC,20-29,220,111,109,105,114,1,0,220,0
2021-01-17,Pfizer/BioNTech,SIC,30-39,137,60,77,80,55,2,0,131,6
2021-01-17,Pfizer/BioNTech,SIC,40-49,203,94,109,103,96,4,0,190,13
2021-01-17,Pfizer/BioNTech,SIC,50-59,191,93,98,94,94,3,0,179,12
2021-01-17,Pfizer/BioNTech,SIC,60-69,150,83,67,104,36,10,0,134,16
2021-01-17,Pfizer/BioNTech,SIC,70-79,76,43,33,38,21,17,0,74,2
2021-01-17,Pfizer/BioNTech,SIC,80-89,62,21,41,4,16,42,0,62,0
2021-01-17,Pfizer/BioNTech,SIC,90+,34,7,27,0,11,23,0,34,0
2021-01-17,Pfizer/BioNTech,TOS,16-19,4,2,2,0,1,3,0,4,0
2021-01-17,Pfizer/BioNTech,TOS,20-29,242,80,162,196,42,4,0,242,0
2021-01-17,Pfizer/BioNTech,TOS,30-39,414,149,265,359,43,12,0,414,0
2021-01-17,Pfizer/BioNTech,TOS,40-49,503,137,366,421,71,11,0,503,0
2021-01-17,Pfizer/BioNTech,TOS,50-59,715,211,504,607,90,18,0,715,0
2021-01-17,Pfizer/BioNTech,TOS,60-69,445,197,248,389,40,16,0,445,0
2021-01-17,Pfizer/BioNTech,TOS,70-79,68,43,25,27,4,37,0,68,0
2021-01-17,Pfizer/BioNTech,TOS,80-89,48,15,33,3,2,43,0,48,0
2021-01-17,Pfizer/BioNTech,TOS,90+,45,2,43,0,0,45,0,45,0
2021-01-17,Pfizer/BioNTech,UMB,20-29,2,2,0,2,0,0,0,2,0
2021-01-17,Pfizer/BioNTech,UMB,30-39,10,2,8,10,0,0,0,10,0
2021-01-17,Pfizer/BioNTech,UMB,40-49,8,3,5,8,0,0,0,8,0
2021-01-17,Pfizer/BioNTech,UMB,50-59,20,4,16,17,3,0,0,20,0
2021-01-17,Pfizer/BioNTech,UMB,60-69,13,5,8,9,4,0,0,13,0
2021-01-17,Pfizer/BioNTech,UMB,70-79,1,1,0,1,0,0,0,1,0
2021-01-17,Pfizer/BioNTech,VDA,20-29,9,4,5,0,9,0,0,9,0
2021-01-17,Pfizer/BioNTech,VDA,30-39,6,3,3,0,6,0,0,6,0
2021-01-17,Pfizer/BioNTech,VDA,40-49,17,11,6,0,17,0,0,17,0
2021-01-17,Pfizer/BioNTech,VDA,50-59,16,7,9,0,16,0,0,16,0
2021-01-17,Pfizer/BioNTech,VDA,60-69,3,0,3,0,3,0,0,3,0
2021-01-17,Pfizer/BioNTech,VDA,80-89,4,0,4,0,4,0,0,4,0
2021-01-17,Pfizer/BioNTech,VDA,90+,55,26,29,0,55,0,0,55,0
2021-01-17,Pfizer/BioNTech,VEN,16-19,16,5,11,0,16,0,0,16,0
2021-01-17,Pfizer/BioNTech,VEN,20-29,193,74,119,104,85,4,0,172,21
2021-01-17,Pfizer/BioNTech,VEN,30-39,263,112,151,178,79,6,0,207,56
2021-01-17,Pfizer/BioNTech,VEN,40-49,389,125,264,259,120,10,0,327,62
2021-01-17,Pfizer/BioNTech,VEN,50-59,507,171,336,345,149,13,0,366,141
2021-01-17,Pfizer/BioNTech,VEN,60-69,331,181,150,231,93,7,0,261,70
2021-01-17,Pfizer/BioNTech,VEN,70-79,85,58,27,44,26,15,0,85,0
2021-01-17,Pfizer/BioNTech,VEN,80-89,55,27,28,4,13,38,0,55,0
2021-01-17,Pfizer/BioNTech,VEN,90+,28,4,24,1,0,27,0,28,0
2021-01-18,Moderna,ABR,30-39,1,0,1,1,0,0,0,1,0
2021-01-18,Moderna,CAM,20-29,2,1,1,1,1,0,0,2,0
2021-01-18,Moderna,CAM,30-39,6,1,5,2,4,0,0,6,0
2021-01-18,Moderna,CAM,40-49,14,2,12,10,2,2,0,14,0
2021-01-18,Moderna,CAM,50-59,13,3,10,12,1,0,0,13,0
2021-01-18,Moderna,CAM,60-69,5,3,2,3,0,2,0,5,0
2021-01-18,Moderna,CAM,70-79,8,3,5,1,1,6,0,8,0
2021-01-18,Moderna,CAM,80-89,21,3,18,0,3,18,0,21,0
2021-01-18,Moderna,CAM,90+,10,1,9,0,0,10,0,10,0
2021-01-18,Moderna,TOS,16-19,7,1,6,4,3,0,0,7,0
2021-01-18,Moderna,TOS,20-29,97,54,43,40,57,0,0,97,0
2021-01-18,Moderna,TOS,30-39,78,47,31,33,45,0,0,78,0
2021-01-18,Moderna,TOS,40-49,94,67,27,49,45,0,0,94,0
2021-01-18,Moderna,TOS,50-59,108,69,39,55,53,0,0,108,0
2021-01-18,Moderna,TOS,60-69,99,76,23,42,57,0,0,99,0
2021-01-18,Moderna,TOS,70-79,69,57,12,32,37,0,0,69,0
2021-01-18,Moderna,TOS,80-89,9,8,1,6,3,0,0,9,0
2021-01-18,Moderna,TOS,90+,1,0,1,0,1,0,0,1,0
2021-01-18,Moderna,VDA,40-49,1,0,1,0,1,0,0,1,0
2021-01-18,Moderna,VDA,50-59,3,2,1,0,3,0,0,3,0
2021-01-18,Moderna,VDA,60-69,4,3,1,0,4,0,0,4,0
2021-01-18,Moderna,VDA,70-79,4,2,2,0,4,0,0,4,0
2021-01-18,Moderna,VDA,80-89,14,6,8,0,14,0,0,14,0
2021-01-18,Moderna,VDA,90+,6,0,6,0,6,0,0,6,0
2021-01-18,Moderna,VEN,20-29,11,2,9,9,2,0,0,11,0
2021-01-18,Moderna,VEN,30-39,13,2,11,9,4,0,0,13,0
2021-01-18,Moderna,VEN,40-49,24,1,23,14,10,0,0,24,0
2021-01-18,Moderna,VEN,50-59,47,7,40,30,16,1,0,47,0
2021-01-18,Moderna,VEN,60-69,8,0,8,2,4,2,0,8,0
2021-01-18,Moderna,VEN,70-79,17,2,15,0,4,13,0,17,0
2021-01-18,Moderna,VEN,80-89,48,4,44,0,3,45,0,47,1
2021-01-18,Moderna,VEN,90+,43,3,40,0,0,43,0,43,0
2021-01-18,Pfizer/BioNTech,ABR,20-29,2,1,1,2,0,0,0,0,2
2021-01-18,Pfizer/BioNTech,ABR,30-39,15,4,11,14,1,0,0,5,10
2021-01-18,Pfizer/BioNTech,ABR,40-49,31,8,23,29,2,0,0,15,16
2021-01-18,Pfizer/BioNTech,ABR,50-59,28,9,19,24,4,0,0,12,16
2021-01-18,Pfizer/BioNTech,ABR,60-69,42,23,19,35,7,0,0,13,29
2021-01-18,Pfizer/BioNTech,ABR,70-79,2,2,0,1,0,1,0,0,2
2021-01-18,Pfizer/BioNTech,ABR,80-89,1,1,0,0,0,1,0,0,1
2021-01-18,Pfizer/BioNTech,BAS,20-29,32,9,23,28,3,1,0,26,6
2021-01-18,Pfizer/BioNTech,BAS,30-39,95,31,64,89,6,0,0,73,22
2021-01-18,Pfizer/BioNTech,BAS,40-49,99,20,79,84,15,0,0,68,31
2021-01-18,Pfizer/BioNTech,BAS,50-59,102,37,65,82,20,0,0,78,24
2021-01-18,Pfizer/BioNTech,BAS,60-69,75,37,38,62,9,4,0,59,16
2021-01-18,Pfizer/BioNTech,BAS,70-79,17,10,7,11,0,6,0,17,0
2021-01-18,Pfizer/BioNTech,BAS,80-89,20,9,11,2,2,16,0,20,0
2021-01-18,Pfizer/BioNTech,BAS,90+,16,2,14,0,1,15,0,16,0
2021-01-18,Pfizer/BioNTech,CAM,20-29,159,73,86,140,19,0,0,150,9
2021-01-18,Pfizer/BioNTech,CAM,30-39,103,40,63,81,20,2,0,69,34
2021-01-18,Pfizer/BioNTech,CAM,40-49,148,61,87,97,42,9,0,92,56
2021-01-18,Pfizer/BioNTech,CAM,50-59,175,73,102,120,46,9,0,101,74
2021-01-18,Pfizer/BioNTech,CAM,60-69,133,87,46,96,28,9,0,66,67
2021-01-18,Pfizer/BioNTech,CAM,70-79,42,21,21,7,7,28,0,39,3
2021-01-18,Pfizer/BioNTech,CAM,80-89,62,21,41,3,14,45,0,62,0
2021-01-18,Pfizer/BioNTech,CAM,90+,41,6,35,2,5,34,0,41,0
2021-01-18,Pfizer/BioNTech,EMR,16-19,1,1,0,0,1,0,0,1,0
2021-01-18,Pfizer/BioNTech,EMR,20-29,245,70,175,169,75,1,0,176,69
2021-01-18,Pfizer/BioNTech,EMR,30-39,312,109,203,231,78,3,0,219,93
2021-01-18,Pfizer/BioNTech,EMR,40-49,427,118,309,285,137,5,0,278,149
2021-01-18,Pfizer/BioNTech,EMR,50-59,546,123,423,370,168,8,0,320,226
2021-01-18,Pfizer/BioNTech,EMR,60-69,236,101,135,148,76,12,0,149,87
2021-01-18,Pfizer/BioNTech,EMR,70-79,124,67,57,17,43,64,0,114,10
2021-01-18,Pfizer/BioNTech,EMR,80-89,264,80,184,3,79,182,0,254,10
2021-01-18,Pfizer/BioNTech,EMR,90+,234,41,193,0,69,165,0,228,6
2021-01-18,Pfizer/BioNTech,FVG,16-19,3,2,1,2,1,0,0,3,0
2021-01-18,Pfizer/BioNTech,FVG,20-29,298,91,207,262,36,0,0,298,0
2021-01-18,Pfizer/BioNTech,FVG,30-39,277,81,196,212,64,1,0,277,0
2021-01-18,Pfizer/BioNTech,FVG,40-49,387,102,285,259,127,1,0,387,0
2021-01-18,Pfizer/BioNTech,FVG,50-59,565,159,406,391,172,2,0,565,0
2021-01-18,Pfizer/BioNTech,FVG,60-69,272,116,156,190,78,4,0,272,0
2021-01-18,Pfizer/BioNTech,FVG,70-79,74,43,31,33,11,30,0,74,0
2021-01-18,Pfizer/BioNTech,FVG,80-89,38,9,29,4,2,32,0,38,0
2021-01-18,Pfizer/BioNTech,FVG,90+,36,2,34,0,0,36,0,36,0
2021-01-18,Pfizer/BioNTech,LAZ,16-19,7,1,6,4,0,3,0,7,0
2021-01-18,Pfizer/BioNTech,LAZ,20-29,639,229,410,563,65,11,0,583,56
2021-01-18,Pfizer/BioNTech,LAZ,30-39,765,289,476,583,159,23,0,677,88
2021-01-18,Pfizer/BioNTech,LAZ,40-49,894,302,592,647,228,19,0,776,118
2021-01-18,Pfizer/BioNTech,LAZ,50-59,1080,388,692,771,211,98,0,942,138
2021-01-18,Pfizer/BioNTech,LAZ,60-69,712,344,368,473,149,90,0,626,86
2021-01-18,Pfizer/BioNTech,LAZ,70-79,224,126,98,103,37,84,0,222,2
2021-01-18,Pfizer/BioNTech,LAZ,80-89,660,275,385,17,33,214,396,660,0
2021-01-18,Pfizer/BioNTech,LAZ,90+,230,55,175,4,2,168,56,230,0
2021-01-18,Pfizer/BioNTech,LIG,16-19,8,5,3,0,8,0,0,8,0
